Label,Area,X,Y,Perim.
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,111.436531032,358.850794987,302.210273693,41.904275611
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,164.006098497,127.703551408,306.397761116,135.84067941
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,85.699346961,435.997501063,303.95571993,44.535973195
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,137.995114595,161.64441986,304.191967894,47.749900055
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,82.413748994,535.934410806,303.112034241,42.823829435
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,107.877133235,461.14510818,303.826137816,46.090346461
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,142.649711714,288.106225766,307.28200569,48.362935938
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,61.604961873,203.576764981,304.119209995,29.884725222
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,71.461755772,578.101797304,310.155171311,64.590340736
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,69.271357128,586.050953003,310.469334239,61.809895705
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,108.424732896,419.475218936,308.445239375,46.217310349
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,132.792917815,11.439949034,311.456078353,47.824273779
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,81.318549672,151.536293287,310.864210451,41.216866005
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,133.340517476,391.940760651,317.373687515,65.181593059
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,69.818956789,71.090358596,310.927594312,38.817312639
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,105.960534421,348.939968147,313.878920605,80.795961974
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,136.352315612,510.023979545,316.166029825,115.501577487
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,104.043935607,522.742482285,314.968783478,48.616863715
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,135.804715951,90.100744209,316.01564544,84.368996941
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,363.606174965,223.594261931,327.354365397,280.412608625
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,64.890559839,271.152960044,312.176895936,39.198204304
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,70.640356281,480.519965165,316.650705243,65.07641273
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,67.628558145,188.342470591,315.629953879,40.117758128
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,131.971518323,546.863041445,317.455285794,42.517311494
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,147.304308834,570.16735919,318.588780591,52.443826458
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,133.614317306,139.539626565,322.354261686,136.401125129
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,91.175343572,245.090205584,318.72042625,49.050345545
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,91.175343572,76.528571898,325.378227372,89.548995338
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,86.520746452,262.066581047,318.583505159,34.810795842
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,468.471510064,36.400130757,357.136402146,382.362046017
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,143.471111206,48.818852977,322.321463879,46.396864402
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,132.245318154,115.002654753,333.957777235,105.680242852
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,126.495521712,102.517962389,324.381982589,45.043828748
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,118.829126457,271.567729348,329.151522502,125.121574511
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,62.152561534,416.648898148,326.500848163,60.763377992
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,63.521560687,611.881314065,325.43768799,30.931242935
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,65.4381595,69.055938123,327.40350417,40.170348292
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,118.281526796,59.227573029,328.956612151,43.003383488
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,134.983316459,494.350661763,330.125922827,45.35034669
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,67.080958484,30.866933137,329.436300709,37.464276985
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,120.19812561,20.135930493,330.106610118,43.077757212
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,142.102112053,593.83074784,331.942210848,51.703826687
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,147.578108664,126.182562588,332.045605261,49.356863486
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,214.385267317,464.455720907,345.842360885,129.793717354
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,120.47192544,523.790439585,335.562336779,53.722488388
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,81.044749842,6.627356256,332.50978989,85.722032594
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,80.770950011,295.069216504,333.974842778,37.210349208
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,121.567124762,398.793959047,340.662728555,53.415970447
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,160.4467007,441.897461623,339.781620684,74.135964035
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,152.232705783,183.182008629,341.001961656,63.596413188
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,141.280712562,539.829734002,341.173900822,60.382486327
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,119.924325779,165.460901453,350.094819761,112.721132456
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,63.247760856,426.901077573,341.648392248,64.971232401
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,68.449957636,612.951703208,339.66616085,36.597313326
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,64.890559839,153.781803706,340.214297684,33.151242248
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,104.865335099,65.867087059,342.239299254,40.910348063
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,121.019525101,81.235345496,345.900148478,66.197304166
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,278.180627835,592.703443661,359.798145686,262.853951733
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,71.735555603,340.42981521,343.291761549,41.904275611
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,161.541900022,198.229966059,346.490485114,53.490344171
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,78.854351197,90.736356025,346.938790342,69.59078508
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,103.770135777,407.936884213,346.134352717,44.48338303
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,71.187955942,572.286198444,344.398916452,41.545167505
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,133.888117137,42.213292936,346.679323325,47.570346003
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,205.62367274,217.539469638,357.517136031,164.35058542
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,85.973146791,26.15627709,348.398744579,40.117758128
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,156.339703242,274.260493654,352.827215252,53.109452505
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,109.519932218,502.897545916,349.322379781,44.378202701
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,101.853536963,313.647266141,351.977383965,44.176865089
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,151.411306292,418.398443735,352.658017788,53.056862341
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,63.247760856,8.74250024,351.264123176,61.503377763
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,186.183884771,239.363224752,355.953762385,57.67641502
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,147.030509003,354.708603769,357.102732278,54.843379824
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,61.604961873,117.464636422,355.428810633,67.909447926
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,143.197311375,581.415126063,362.677916765,105.39550847
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,121.293324932,285.442430718,357.384026998,48.437309662
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,156.065903411,332.042628155,355.913329973,52.675970676
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,86.246946622,524.801223927,357.351745401,59.335968615
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,96.651340183,615.316098007,355.54698116,42.823829435
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,65.4381595,134.763238504,356.679727704,51.651236523
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,92.270542894,256.035837487,356.127337915,41.216866005
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,150.042307139,548.695156647,366.440659581,145.333712545
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,90.627743911,560.520103495,356.352718203,77.170336843
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,100.21073798,607.466360603,362.08083177,96.642475106
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,66.533358823,62.738306187,356.984202966,33.024278359
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,60.783562381,389.370585593,362.552390704,44.610346918
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,229.444257997,89.195029316,365.577484833,107.847652001
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,147.304308834,177.927463095,361.662321414,48.257755609
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,115.817328321,509.848956321,368.426808023,143.293267285
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,79.401950858,21.16311422,364.558053766,37.337313097
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,107.329533574,304.623419144,366.203778356,44.176865089
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,110.888931371,561.768769973,371.799965245,115.374613599
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,115.26972866,246.402098206,368.869528449,49.177309433
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,81.318549672,196.126052178,370.057648327,78.396408608
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,78.032951706,312.103711741,369.814573585,39.99079424
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,77.211552214,533.358494291,372.055602006,74.95033753
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,99.115538658,153.673320534,371.919963944,44.303828977
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,142.102112053,132.613857447,373.677901811,48.183381885
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,144.840110359,396.384409893,376.248340829,147.098446469
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,251.348244441,262.206836816,388.85200997,178.559328517
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,62.152561534,254.134378868,372.881867744,44.737310807
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,260.109839019,113.797234439,377.347848718,85.542478541
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,79.128151028,339.699106241,373.021099282,39.99079424
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,97.472739674,481.883190985,376.668475535,95.775511447
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,139.911713409,319.261117536,377.578368254,55.276861654
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,143.744911037,496.935945641,380.840254055,84.189442888
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,99.115538658,352.427848819,377.16700717,110.015061149
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,87.068346114,525.857050288,376.231344917,39.609902574
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,94.187141708,212.456785511,376.369143304,43.257311265
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,84.330347808,440.83709185,376.680119629,53.236416394
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,110.888931371,573.456176425,377.194053454,40.730794011
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,75.842553061,461.571926275,376.77565626,76.430337072
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,179.338889008,330.211089014,384.244955445,59.589896392
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,186.731484432,71.101057858,384.680423106,83.62899717
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,133.066717645,160.391759384,382.183531213,50.784272863
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,81.866149333,272.433235933,382.933606151,42.644275382
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,89.258744758,377.426933963,383.840867672,46.471238126
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,64.342960178,617.435430414,381.995664745,33.943832183
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,139.637913578,90.756683606,391.056993149,61.302040151
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,72.830754925,175.988083861,389.149185034,69.770339133
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,64.342960178,363.309756996,387.818311165,43.997311036
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,87.068346114,44.690913626,387.326736323,65.50989456
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,73.652154417,53.20803391,389.573999209,41.523383946
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,71.187955942,472.873053376,389.167736664,52.443826458
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,125.674122221,425.90135898,390.889755515,49.177309433
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,134.435716798,594.602696797,390.400661757,48.003827832
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,166.470296972,549.964852152,391.465613631,57.750788744
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,128.138320695,149.587184541,394.562893255,51.322935022
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,130.876319001,415.224511984,399.502663256,129.053717583
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,148.673307986,120.950369138,393.727234506,51.703826687
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,194.945479349,440.502381416,396.835254007,63.596413188
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,64.616760009,337.566260978,395.324283025,51.703826687
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,137.995114595,506.136663585,396.83266431,60.329896163
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,108.698532727,101.058155938,395.613350983,43.997311036
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,163.458498836,464.919876097,398.644803387,59.28337845
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,78.032951706,610.906550558,399.385124944,67.243821878
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,62.973961026,618.762697559,394.93530928,31.850796758
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,82.139949164,566.527130972,396.117419287,37.591240874
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,78.306751536,4.087273723,398.672020251,39.684276298
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,145.113910189,20.374515122,405.859314452,100.701582067
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,244.229448847,319.401429412,411.385878065,211.023161158
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,68.176157806,60.077051443,399.142485908,65.943376389
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,134.435716798,209.431959351,405.290626601,60.075968386
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,176.327090872,376.249118016,405.326547652,96.515511218
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,173.315292736,38.532269655,407.476881341,62.370341423
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,60.783562381,76.461789611,402.838608584,32.231688424
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,73.652154417,497.190255558,407.125540693,61.630341652
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,139.911713409,599.754488173,414.705171282,111.420686967
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,66.807158653,248.228425651,406.539963681,40.297312181
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,103.770135777,171.860160382,411.86753847,73.882036258
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,183.445886466,188.666056979,410.224790443,65.129002894
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,125.947922051,234.61448335,408.231771823,49.917309204
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,63.521560687,49.806574657,408.293021351,35.423831725
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,69.545156959,535.050721088,410.826184532,63.977304853
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,72.556955095,586.909840525,407.208927388,35.244277672
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,98.841738827,519.592420487,411.369153905,62.063823481
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,138.268914426,570.270814952,412.451799311,128.821573366
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,67.902357975,353.328432705,409.817180107,61.630341652
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,110.615131541,155.051701602,412.932834804,49.050345545
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,78.306751536,335.996220827,412.327978651,54.282934106
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,76.116352892,85.505767329,412.094582614,35.064723619
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,119.650525949,426.723584139,414.313847788,48.489899826
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,67.628558145,457.558092855,411.932886438,37.718204762
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,86.246946622,542.620264404,415.740789191,51.270344858
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,107.329533574,552.135536858,413.063477707,46.396864402
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,99.389338488,615.089343927,424.996464759,112.975060233
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,194.671679518,259.80170182,419.110841165,55.456415707
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,71.461755772,481.792095423,419.889169364,95.701137723
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,64.890559839,386.828492747,419.632628126,72.655964493
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,60.509762551,406.632507255,419.077070821,53.542934335
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,75.2949534,359.94976715,421.448856204,42.517311494
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,147.304308834,216.325715216,423.109250808,48.796417768
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,95.008541199,562.734740784,424.981946062,65.584268284
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,61.331162042,95.639571825,424.622225794,55.837307372
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,83.508948316,343.968927002,422.046010752,36.163831496
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,163.184699005,63.016696172,424.926576949,61.017305769
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,131.971518323,367.429763355,426.261645495,54.589452047
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,76.390152722,498.265274986,424.827113586,72.117302334
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,75.02115357,160.741683144,427.17592612,87.223815696
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,98.567938996,465.197472078,428.892028442,68.776411585
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,62.700161195,25.910453272,424.985587532,45.604274466
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,110.067531879,299.310573916,427.825291938,55.63596976
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,191.112281721,377.930080922,428.941072507,64.896858677
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,81.044749842,83.007239357,426.174892909,35.117313784
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,73.104554756,123.648811389,427.544620556,38.891686363
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,142.375911884,268.308022363,430.888574039,53.617308059
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,64.616760009,71.666508507,430.959098008,60.15034211
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,90.901543741,308.355498284,431.012417626,55.149897766
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,141.006912731,589.528320243,432.649218947,100.46943785
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,121.293324932,113.422558221,431.72340088,45.477310578
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,70.09275662,144.560478913,429.307319737,38.817312639
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,155.792103581,351.356366961,440.840068643,155.312817674
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,130.054919509,554.895086599,435.052284576,59.335968615
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,83.782748147,235.062926152,433.306212793,66.810340049
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,84.877947469,472.931481785,433.315722578,38.69034875
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,101.032137471,544.401208232,435.200346457,43.616419371
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,63.795360517,205.484651111,433.340302632,32.538206365
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,126.769321543,290.084877559,436.640302934,50.223827145
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,64.890559839,439.149962676,434.796095738,42.950793324
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,188.374283416,603.148618901,445.062839738,109.021133601
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,105.960534421,61.196272504,443.395628179,108.228543666
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,140.733112901,518.739894945,444.067598529,70.943820733
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,80.49715018,81.037490607,439.690501286,35.244277672
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,76.663952553,196.973321273,442.744268447,42.390347605
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,60.783562381,334.857383677,443.32045928,45.783828519
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,73.652154417,318.39717837,443.076730951,42.823829435
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,145.113910189,326.506615275,447.605498365,56.249005642
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,122.936123915,250.548343816,449.045250703,55.815523813
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,92.544342724,620.312537251,452.496610428,90.902030991
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,66.259558992,184.1654951,446.272775274,41.724721558
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,92.270542894,386.299344125,446.742729147,40.551239958
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,114.174529338,90.51186135,449.618014761,46.650792179
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,137.995114595,158.298262531,449.451325714,51.703826687
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,92.544342724,307.063158582,451.977995881,69.262483579
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,79.401950858,439.140484177,448.521252429,49.304273321
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,120.19812561,134.02637916,451.309571501,54.230343942
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,117.733927135,414.779993989,451.32779977,49.177309433
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,92.544342724,569.810317117,454.529269831,87.27640586
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,163.458498836,375.977264797,455.511734452,70.742483121
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,93.913341877,465.563846505,453.538046029,49.790345316
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,122.936123915,118.67662358,453.962019332,60.890341881
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,196.862078162,558.108696511,463.764178659,154.931926009
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,267.228634613,503.910073248,460.02924245,105.373724911
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,100.48453781,581.485305195,454.846681591,48.870791492
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,99.663138319,280.475372046,457.030672744,47.824273779
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,66.807158653,182.688109414,461.417808472,67.909447926
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,81.044749842,146.24377923,470.174598752,83.449443117
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,105.13913493,480.89669126,476.835984512,107.974615889
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,117.733927135,155.382325776,465.493512199,49.610791263
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,101.305937302,5.378252513,465.697553553,51.217754693
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,141.828312223,416.494856608,471.300665953,69.463821191
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,99.663138319,22.862386946,468.280738151,48.56427355
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,94.460941538,259.23229584,471.758809518,88.682031678
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,65.16435967,238.146537983,469.699574665,53.744271947
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,78.032951706,425.408532057,471.956538303,45.223382801
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,74.473553908,439.99529067,469.948012694,38.204276756
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,95.829940691,538.243494771,472.48331178,72.296856387
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,101.032137471,61.151092909,473.091945089,45.604274466
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,126.495521712,49.275807478,475.491665121,47.697309891
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,105.686734591,467.459941552,479.871750068,92.741138639
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,68.723757467,342.51878468,480.909286302,77.222927007
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,95.829940691,606.519805348,478.406602032,53.923826
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,87.068346114,376.474874196,479.082974045,39.071240416
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,68.449957636,298.372664957,481.121866988,70.816856845
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,86.794546283,228.33316304,482.980304174,39.811240187
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,70.09275662,325.240126759,484.302643111,55.837307372
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,179.065089177,93.485715273,487.882076976,85.848996483
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,179.612688838,432.461479853,499.809521014,132.118896996
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,93.365742216,584.968875305,487.087245051,48.384719497
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,64.616760009,136.191420506,488.233770772,38.383830809
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,70.36655645,162.746738438,486.717267359,38.891686363
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,85.42554713,144.298692255,490.164410616,47.824273779
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,81.866149333,440.332827633,489.89541648,41.851685447
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,91.722943233,189.014375561,494.631910824,46.882936396
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,67.354758314,167.804435619,496.419505559,39.250794469
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,76.390152722,214.045693064,500.467088237,43.997311036
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,100.48453781,253.920983921,500.648227899,49.536417539
1856_t3-Ho1-40_Tige_X200_09µm_square.jpg,94.187141708,489.539081961,499.131146923,46.344274237
