"","id_amap","image_surface_rectified_µm2","mean_vessel_size_µm2","std_dev_vessel_size_µm2","mean_vessel_perim_µm","std_dev_perim_µm","sum_vessel_area_µm2","count_vessel","dh","image_surface_rectified_mm2","vessel_density_per_mm2","vessel_density_per_m2","dh_m","vessel_area","Kth"
"125","1953",269111.008447735,268.703700366486,217.961615998605,67.8187274135496,26.8655888499252,59652.22148136,222,20.9793701453841,0.269111008447735,824.938382418924,824938382.418924,2.09793701453841e-05,0.221663995930309,3.90733852591835
"126","1954",120637.848137477,174.10931224416,70.4061324758636,64.45865921364,15.6325696211752,8705.465612208,50,15.4526912285725,0.120637848137477,414.463626232961,414463626.232961,1.54526912285725e-05,0.0721619769136415,0.577820141636955
"127","1955",110815.826816306,282.194211232882,179.790083950936,65.8234927770941,24.6663941313883,23986.507954795,85,20.6228872856504,0.110815826816306,767.038449669291,767038449.669291,2.06228872856504e-05,0.216453810289719,3.39238203139977
"128","1956",262164.706746788,109.07820182508,41.3457565182294,60.7994383015467,13.6330780660915,8180.865136881,75,12.1819786494119,0.262164706746788,286.079697495052,286079697.495052,1.21819786494119e-05,0.0312050589814231,0.154045182466788
"129","1957",198325.538256721,211.194446215237,115.248735583831,59.4163443734359,19.6927081563541,32946.333609577,156,17.4959462851457,0.198325538256721,786.585536947173,786585536.947173,1.74959462851457e-05,0.166122496876473,1.80212723685511
"130","1958",84972.9560104082,217.200392335718,128.026915160021,55.7951743165493,17.3370714334291,15421.227855836,71,17.9006084215564,0.0849729560104082,835.559963234695,835559963.234695,1.79006084215564e-05,0.181483951834594,2.09767662519866
"131","1959",95797.632311036,235.116409710791,121.870713635527,61.3165593336716,18.6171751800434,15752.799450623,67,18.3480827346511,0.095797632311036,699.390980587748,699390980.587748,1.83480827346511e-05,0.164438296339901,1.938083719865
"132","1960",787359.327704887,187.109077662606,126.247055879585,59.1026236194357,21.5560202164671,85883.066647136,459,16.9497418737641,0.787359327704887,582.961278096447,582961278.096447,1.69497418737641e-05,0.10907734705764,1.17647258322493
"133","1961",580355.430019185,184.083365706422,99.5871954130415,61.0282037017477,18.0450995572036,60563.427317413,329,16.3214782467694,0.580355430019185,566.893980795741,566893980.795741,1.63214782467694e-05,0.104355751983592,0.983624992253328
"134","1962",338633.440020441,114.365498967336,53.281317230843,53.198138168084,11.8661473734165,13609.494377113,119,12.6697149533481,0.338633440020441,351.412429891203,351412429.891203,1.26697149533481e-05,0.0401894578878314,0.221398279938056
"135","1963",107702.722743,204.902443917976,80.0084922109611,67.9054898276219,15.2819364265674,16802.000401274,82,16.7286351450334,0.107702722743,761.354939890129,761354939.890129,1.67286351450334e-05,0.156003487872511,1.4578705191548
"136","1964",152696.796496258,125.741212245225,67.0582383164008,49.1329004633046,14.1490420669234,18986.923049029,151,13.4651344541246,0.152696796496258,988.88780553887,988887805.53887,1.34651344541246e-05,0.124343951442978,0.79483969106839
"137","1965",117825.923877771,127.05256274669,38.8261346595385,52.330436783069,9.57681314503371,3684.524319654,29,12.9963053066121,0.117825923877771,246.125801908277,246125801.908277,1.29963053066121e-05,0.0312709138905307,0.171682690946709
"138","1966",141167.907031464,138.05137483424,55.1775324952672,50.6148214103082,14.8975602891478,20155.500725799,146,13.7551114980292,0.141167907031464,1034.22940149888,1034229401.49888,1.37551114980292e-05,0.142776790770913,0.905238648095585
"139","1967",80240.5997392529,145.349055926094,64.4317680593929,55.2717436546353,13.8712725556284,12354.669753718,85,14.2209921637704,0.0802405997392529,1059.31411624805,1059314116.24805,1.42209921637704e-05,0.153970306725838,1.05933688726644
"140","1968",148547.633864167,130.983231315714,51.8374282876929,49.3483193999619,10.9995572321436,13753.23928815,105,13.3881555888472,0.148547633864167,706.843975017554,706843975.017554,1.33881555888472e-05,0.0925847078838432,0.555259900373898
"141","1969",76507.8866494218,307.15940632825,132.98602595992,70.1890669062143,18.1590494852522,17200.926754382,56,20.6292894008579,0.0765078866494218,731.950684464805,731950684.464805,2.06292894008579e-05,0.224825537701766,3.24122098582582
"142","1970",556456.811809992,144.708798195107,73.219053659718,50.2462585958316,15.4067302309241,56725.848892482,392,14.3679366519105,0.556456811809992,704.457186398596,704457186.398596,1.43679366519105e-05,0.101941152823647,0.734043790220182
"143","1971",214904.391796102,210.799542613468,134.214726252286,61.1679851909167,25.4894690381955,32884.728647701,156,17.829423387469,0.214904391796102,725.904197193003,725904197.193003,1.7829423387469e-05,0.153020272749482,1.79356965241229
"144","1972",239383.465646052,216.240816168946,113.379602534108,59.9464247776081,19.4021500423794,32003.640793004,148,17.6252662863184,0.239383465646052,618.254897432348,618254897.432348,1.76252662863184e-05,0.133691943621219,1.45881446455293
"145","1973",207239.091740141,271.555534297055,188.09535950066,66.2357755467165,27.0268107009675,34487.552855726,127,20.4953752564282,0.207239091740141,612.818744444443,612818744.444443,2.04953752564282e-05,0.166414321574861,2.6439015850188
"146","1974",219097.08860125,138.642381976937,107.634875054904,77.8117776440544,52.7177837678444,33135.529292488,239,14.9432945230029,0.21909708860125,1090.84060188026,1090840601.88026,1.49432945230029e-05,0.151236739401835,1.32995352905531
"147","1975",67045.9121054195,222.613672751132,159.227725231048,81.651223153579,38.8189462662331,16918.639129086,76,18.6468670907695,0.0670459121054195,1133.55158597144,1133551585.97144,1.86468670907695e-05,0.252344081805972,3.35084652815978
"148","1976",405208.142617491,191.353620746881,99.8845300400563,72.8399315710206,25.6198276770443,37122.602424895,194,16.5735529504786,0.405208142617491,478.766292174766,478766292.174766,1.65735529504786e-05,0.0916136634992008,0.883234030239029
"149","1977",157178.352122632,168.57527006908,71.1312831113195,51.857206319376,13.0247743269214,21071.908758635,125,15.258479152838,0.157178352122632,795.27491102893,795274911.02893,1.5258479152838e-05,0.134063682905865,1.05402769778682
"150","1978",193764.85447932,180.933839476709,124.767693073982,57.2526768002524,23.8698605343117,18636.185466101,103,16.7151647594245,0.19376485447932,531.572148503293,531572148.503293,1.67151647594245e-05,0.0961793897875839,1.0145994257948
"151","1979",68100.3152528512,53.0013287360385,21.6289816956775,30.0670083859519,7.64452487870892,5512.138188548,104,8.53440987638821,0.0681003152528512,1527.15886283134,1527158862.83134,8.53440987638821e-06,0.0809414489210785,0.198092462309029
"152","1980",144219.953742558,121.315702802577,42.6915440142949,44.3722703822019,9.37598178595089,25233.666182936,208,12.7947512266208,0.144219953742558,1442.2414832506,1442241483.2506,1.27947512266208e-05,0.174966539151578,0.945050714230045
"153","1981",61039.0176230733,123.512762952121,53.4541493323081,45.3285024774091,10.973733796882,8151.84235484,66,13.082517555744,0.0610390176230733,1081.27559338457,1081275593.38457,1.3082517555744e-05,0.133551336051623,0.774446554672614
"154","1982",425742.582308767,103.055163461877,36.3989509885871,47.2437251870233,10.5713745621864,31019.604202025,301,11.7954321987796,0.425742582308767,706.999986629718,706999986.629718,1.17954321987796e-05,0.0728599991896705,0.334629779283317
"155","1983",296774.374326933,166.990681589554,90.4520077592807,54.092432317738,16.1581501573685,55440.906287732,332,15.5474697485793,0.296774374326933,1118.69497072635,1118694970.72635,1.55474697485793e-05,0.1868116356524,1.59823381284945
"156","1984",470620.291134044,141.126775321619,61.882737248808,48.8321136283909,13.3307917022155,96389.587544666,683,14.0064518652109,0.470620291134044,1451.27614101421,1451276141.01421,1.40064518652109e-05,0.204813921882539,1.36569064656053
"157","1985",826541.178655318,153.071560994971,105.331305458473,60.7973689580903,27.2281299137623,213687.899148979,1396,15.3803185544259,0.826541178655318,1688.96606249083,1688966062.49083,1.53803185544259e-05,0.258532671653,2.31085125928576
"158","1986",211798.68031822,127.631451587664,50.393874385986,49.1691395698705,16.4894092750323,46330.216926322,363,13.2167120549868,0.21179868031822,1713.89169873299,1713891698.73299,1.32167120549868e-05,0.218746485373339,1.27869461378423
