number,Label,Area,Perim.,%Area
26029,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,106.508134082,66.937303937,99.485861183
26030,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,180.160288499,58.109896850,98.328267477
26031,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,125.126522559,67.602929984,99.781181619
26032,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,300.084614278,75.541589853,100.000000000
26033,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,105.412934760,45.297756525,94.285714286
26034,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,149.494707478,76.281589624,92.857142857
26035,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,95.829940691,49.050345545,93.142857143
26036,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,94.734741369,71.683820504,97.398843931
26037,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,70.914156111,42.771239271,97.683397683
26038,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,399.747752597,109.813723537,99.931506849
26039,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,72.283155264,39.938204075,100.000000000
26040,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,260.657438680,127.118452652,98.214285714
26041,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,75.294953400,36.111241332,98.909090909
26042,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,155.792103581,75.002927694,100.000000000
26043,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,239.027252067,132.964077096,98.625429553
26044,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,63.521560687,39.631686134,99.568965517
26045,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,95.282341030,54.843379824,100.000000000
26046,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,183.445886466,93.047656580,98.955223881
26047,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,70.366556450,35.857313555,100.000000000
26048,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,180.707888160,57.549451131,99.242424242
26049,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,75.568753231,37.591240874,100.000000000
26050,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,76.390152722,34.937759731,98.566308244
26051,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,77.211552214,50.784272863,100.000000000
26052,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,67.354758314,34.937759731,99.593495935
26053,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,98.294139166,41.343829893,98.885793872
26054,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,131.423918662,67.042484266,100.000000000
26055,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,257.098040883,72.655964493,100.000000000
26056,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,93.913341877,46.164720184,93.877551020
26057,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,342.523588013,76.715071454,100.000000000
26058,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,349.642383607,77.021589395,100.000000000
26059,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,78.580551367,36.417759273,98.954703833
26060,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,70.092756620,45.604274466,99.609375000
26061,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,97.472739674,64.822484953,99.438202247
26062,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,408.783147005,86.842924030,98.794373744
26063,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,94.734741369,53.796862112,99.421965318
26064,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,170.577294430,113.312384780,99.197431782
26065,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,274.621230037,91.134175209,99.601196411
26066,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,70.640356281,34.885169566,100.000000000
26067,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,514.196081765,99.274172690,99.733759318
26068,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,190.838481890,102.286761938,100.000000000
26069,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,65.164359670,38.891686363,95.798319328
26070,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,243.681849186,64.082485182,100.000000000
26071,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,284.478023937,132.731932879,97.208854668
26072,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,84.330347808,49.356863486,99.675324675
26073,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,127.316921204,69.135519691,100.000000000
26074,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,136.899915273,48.437309662,99.800000000
26075,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,108.150933066,64.209449071,98.987341772
26076,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,67.628558145,34.504277901,100.000000000
26077,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,80.770950011,40.043384404,98.983050847
26078,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,181.255487821,101.726316220,99.546827795
26079,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,138.816514087,70.361591456,99.802761341
26080,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,355.392180048,80.415070309,100.000000000
26081,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,363.332375134,75.900697959,100.000000000
26082,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,88.711145097,68.702037861,99.074074074
26083,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,76.663952553,36.724277214,98.928571429
26084,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,71.735555603,36.238205220,98.473282443
26085,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,402.759550733,193.622274759,97.960571040
26086,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,82.961348655,36.290795385,98.679867987
26087,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,104.043935607,65.615074889,99.473684211
26088,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,240.122451389,142.890592060,99.657924743
26089,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,109.519932218,43.257311265,99.000000000
26090,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,213.837667656,94.580246287,97.823303457
26091,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,67.628558145,37.030795156,100.000000000
26092,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,324.178999366,76.049445407,97.212837838
26093,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,604.823825676,278.582524023,98.641919421
26094,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,73.104554756,51.143380969,100.000000000
26095,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,159.899101039,92.075512592,99.657534247
26096,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,68.176157806,32.897314471,100.000000000
26097,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,95.282341030,49.229899597,100.000000000
26098,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,111.984130693,65.129002894,100.000000000
26099,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,234.372654947,67.528556260,100.000000000
26100,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,263.395436985,94.041584128,98.336798337
26101,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,251.348244441,89.295067561,91.830065359
26102,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,82.413748994,45.604274466,99.667774086
26103,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,75.842553061,35.244277672,100.000000000
26104,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,75.842553061,35.191687508,98.916967509
26105,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,252.991043424,68.395519920,99.891774892
26106,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,68.449957636,34.324723848,100.000000000
26107,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,200.421475960,105.299351187,98.633879781
26108,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,217.670865284,62.676859364,100.000000000
26109,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,67.628558145,36.597313326,100.000000000
26110,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,104.865335099,51.756416852,99.216710183
26111,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,68.449957636,34.758205678,100.000000000
26112,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,95.008541199,52.750344400,99.711815562
26113,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,84.056547978,39.071240416,99.022801303
26114,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,296.799016312,72.634180934,99.815498155
26115,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,575.527243807,110.045867754,100.000000000
26116,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,365.522773779,88.121585960,99.400749064
26117,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,451.495920570,90.954621156,99.454214676
26118,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,88.163545436,47.876863944,96.894409938
26119,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,385.236361578,87.561140242,99.928926795
26120,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,79.401950858,46.957310120,99.655172414
26121,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,128.959720187,51.016417081,100.000000000
26122,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,101.853536963,60.815968157,99.462365591
26123,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,369.355971406,226.033517236,99.925871016
26124,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,153.054105275,83.681587334,99.284436494
26125,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,60.235962720,37.516867150,100.000000000
26126,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,80.497150180,36.544723161,99.659863946
26127,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,64.890559839,33.584724077,100.000000000
26128,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,95.282341030,38.817312639,100.000000000
26129,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,149.494707478,52.189898681,100.000000000
26130,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,275.990229190,159.350141076,99.801587302
26131,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,78.580551367,50.530345087,98.257839721
26132,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,490.923096169,100.627208343,99.944227552
26133,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,324.726599027,75.594180018,100.000000000
26134,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,66.259558992,33.711687966,100.000000000
26135,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,310.762807670,75.721143906,100.000000000
26136,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,378.117565984,87.867658183,99.927588704
26137,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.973961026,39.377758357,100.000000000
26138,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,412.890144463,88.839802172,99.734748011
26139,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,119.650525949,55.149897766,99.542334096
26140,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,257.645640544,85.087213152,99.893730074
26141,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,82.413748994,36.290795385,100.000000000
26142,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,71.461755772,39.377758357,99.233716475
26143,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,109.519932218,49.050345545,88.000000000
26144,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,79.675750689,52.010344629,100.000000000
26145,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,250.526844949,65.615074889,100.000000000
26146,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,393.176556664,84.474177270,100.000000000
26147,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,108.150933066,62.909003581,100.000000000
26148,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,151.411306292,72.962482434,96.925858951
26149,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,314.596005297,77.761589166,100.000000000
26150,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,214.659067148,59.156414562,100.000000000
26151,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,341.154588860,82.994177728,99.839486356
26152,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,67.354758314,41.343829893,99.186991870
26153,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,93.365742216,42.823829435,99.413489736
26154,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,147.851908495,49.102935709,100.000000000
26155,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,259.014639696,67.887664366,99.894291755
26156,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,162.637099344,56.502933419,100.000000000
26157,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,98.567938996,40.117758128,100.000000000
26158,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,178.243689685,54.462488159,100.000000000
26159,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,217.397065453,62.295967699,99.874055416
26160,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,195.493079010,75.848107794,99.859943978
26161,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,84.877947469,41.724721558,99.354838710
26162,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.057362212,31.671242706,100.000000000
26163,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,187.279084093,78.195070996,99.853801170
26164,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,113.900729507,64.515967012,100.000000000
26165,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,162.637099344,51.016417081,100.000000000
26166,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,116.912527643,47.263828061,100.000000000
26167,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,68.176157806,39.557312410,100.000000000
26168,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,96.377540352,36.417759273,100.000000000
26169,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,88.163545436,35.064723619,100.000000000
26170,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,249.979245288,71.228555115,100.000000000
26171,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,207.266471723,60.075968386,99.735799207
26172,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,415.080543107,81.028106191,100.000000000
26173,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,144.018710867,70.309001291,99.809885932
26174,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,89.806344419,62.729449528,100.000000000
26175,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,90.627743911,38.204276756,77.945619335
26176,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,75.568753231,38.637758586,98.550724638
26177,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,282.287625293,69.135519691,100.000000000
26178,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,119.924325779,51.449898910,100.000000000
26179,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,393.176556664,82.941587563,99.721448468
26180,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.700161195,36.417759273,100.000000000
26181,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,304.191611736,75.488999689,98.829882988
26182,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,84.330347808,44.176865089,87.662337662
26183,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,75.021153570,41.037311952,89.416058394
26184,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,179.065089177,56.323379366,100.000000000
26185,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,64.616760009,46.037756296,98.305084746
26186,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,65.711959331,33.584724077,86.250000000
26187,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,67.354758314,48.257755609,84.959349593
26188,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,250.253045119,101.853280109,99.890590810
26189,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.973961026,37.591240874,95.652173913
26190,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,84.604147639,41.904275611,100.000000000
26191,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,134.983316459,49.102935709,100.000000000
26192,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,127.316921204,57.961149402,100.000000000
26193,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,199.873876298,59.769450444,100.000000000
26194,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,76.390152722,35.550795613,100.000000000
26195,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,101.853536963,55.403825542,99.731182796
26196,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,132.792917815,52.877308288,100.000000000
26197,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,81.318549672,34.758205678,100.000000000
26198,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,93.639542047,66.556412272,97.953216374
26199,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.973961026,30.572134829,100.000000000
26200,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,149.220907647,47.316418226,100.000000000
26201,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.604961873,48.691237439,98.222222222
26202,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,135.804715951,51.449898910,100.000000000
26203,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,75.294953400,41.164275840,94.909090909
26204,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,206.992671893,54.536861883,100.000000000
26205,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,94.187141708,36.417759273,100.000000000
26206,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.057362212,43.944720871,98.206278027
26207,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,96.103740522,66.122930442,90.598290598
26208,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,71.735555603,42.771239271,100.000000000
26209,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,85.973146791,53.236416394,93.949044586
26210,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,80.223350350,52.929898452,94.880546075
26211,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,70.640356281,39.250794469,100.000000000
26212,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,100.758337641,63.723377076,100.000000000
26213,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.700161195,37.591240874,90.393013100
26214,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,160.446700700,65.509894560,99.146757679
26215,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,74.747353739,48.130791721,95.238095238
26216,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,72.009355434,37.284722932,90.874524715
26217,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,143.197311375,59.283378450,99.617590822
26218,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,117.460127304,90.162031220,92.773892774
26219,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,66.259558992,62.602485640,98.760330579
26220,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,80.497150180,35.371241561,85.034013605
26221,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,75.842553061,54.484271718,96.750902527
26222,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,108.972332557,39.684276298,100.000000000
26223,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,138.816514087,54.282934106,100.000000000
26224,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,162.637099344,61.555967928,100.000000000
26225,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,72.009355434,33.637314242,90.114068441
26226,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,71.187955942,55.276861654,96.538461538
26227,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,60.235962720,53.183826229,98.181818182
26228,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,87.342145944,40.551239958,100.000000000
26229,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,154.970704089,54.282934106,100.000000000
26230,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,105.139134930,73.522928152,91.927083333
26231,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,77.759151875,58.617752403,98.591549296
26232,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,313.500805975,153.303179019,98.515283843
26233,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,328.833596486,107.339796447,98.251457119
26234,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,79.675750689,45.836418684,99.656357388
26235,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,77.485352044,61.069895934,96.819787986
26236,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,140.459313070,52.929898452,99.805068226
26237,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,121.019525101,47.876863944,100.000000000
26238,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,99.115538658,62.803823252,99.171270718
26239,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,75.294953400,34.504277901,85.090909091
26240,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,118.007726965,41.343829893,100.000000000
26241,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,263.395436985,90.775067103,100.000000000
26242,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,100.484537810,64.515967012,94.822888283
26243,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,301.727413262,155.492371727,98.185117967
26244,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,106.781933913,50.096863257,100.000000000
26245,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,185.362485280,59.843824168,100.000000000
26246,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,63.795360517,38.278650480,100.000000000
26247,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,156.339703242,77.835962890,98.423817863
26248,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,130.328719340,49.177309433,100.000000000
26249,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,149.220907647,73.702482205,95.045871560
26250,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,88.984944927,37.770794927,100.000000000
26251,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,125.947922051,53.131236065,100.000000000
26252,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,175.505691380,91.335512821,97.503900156
26253,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,70.366556450,37.718204762,88.715953307
26254,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.973961026,45.245166360,98.260869565
26255,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,105.412934760,61.936859593,98.441558442
26256,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,173.862892397,114.433276216,100.000000000
26257,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,66.533358823,35.752133226,96.707818930
26258,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,182.898286805,65.742038777,99.850299401
26259,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,158.803901717,77.455071225,95.862068966
26260,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,183.445886466,61.481594204,99.701492537
26261,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,216.849465792,83.935515111,100.000000000
26262,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,115.543528490,65.457304395,97.630331754
26263,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,234.646454778,65.562484724,100.000000000
26264,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,102.674936455,62.295967699,97.600000000
26265,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.057362212,31.110796987,97.757847534
26266,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,103.496335946,45.096418913,100.000000000
26267,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,269.419033257,132.499788661,96.544715447
26268,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,66.533358823,34.451687737,96.296296296
26269,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.878761703,30.497761105,100.000000000
26270,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,179.338889008,92.561584586,94.045801527
26271,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,74.473553908,47.697309891,98.897058824
26272,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,325.000398858,73.142036487,99.831508003
26273,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,695.451569586,181.348796594,99.960629921
26274,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,102.674936455,48.183381885,97.333333333
26275,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,324.726599027,73.522928152,100.000000000
26276,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,85.973146791,36.903831267,98.089171975
26277,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,110.888931371,70.383375015,96.296296296
26278,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,86.246946622,40.730794011,100.000000000
26279,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,137.721314765,82.096407463,93.439363817
26280,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.604961873,32.538206365,98.222222222
26281,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,183.719686296,77.349890896,98.956780924
26282,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,96.651340183,56.577307143,94.050991501
26283,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,64.616760009,43.997311036,96.610169492
26284,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,372.093969712,94.632836451,99.484915379
26285,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,63.521560687,33.330796300,100.000000000
26286,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,245.598448000,77.126769724,100.000000000
26287,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,71.187955942,35.244277672,99.615384615
26288,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,92.544342724,58.849896621,95.562130178
26289,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,306.655810211,66.175520607,100.000000000
26290,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,228.896658336,111.959349126,99.401913876
26291,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,77.485352044,44.557756754,98.939929329
26292,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,208.635470876,59.642486556,100.000000000
26293,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,102.674936455,57.602041296,99.466666667
26294,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,96.103740522,60.636414104,100.000000000
26295,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,233.277455625,181.423170317,93.896713615
26296,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,324.178999366,74.928553970,100.000000000
26297,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,76.116352892,44.483383030,96.762589928
26298,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,142.923511545,57.781595349,100.000000000
26299,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,144.292510698,79.241588708,99.051233397
26300,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,98.841738827,46.142936625,96.675900277
26301,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,165.101297819,59.388558779,100.000000000
26302,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,173.862892397,55.815523813,100.000000000
