Label,Area,Perim.
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,87.342145944,43.204721100
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,124.031323237,43.997311036
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,13813.749050698,899.341795899
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,80.497150180,46.957310120
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,103.496335946,41.724721558
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,208.361671045,56.323379366
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,63.247760856,34.018205907
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,151.958905953,50.403381198
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,91.175343572,58.236860738
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,90.627743911,47.263828061
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,175.505691380,77.095963119
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,191.112281721,76.715071454
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,144.292510698,48.743827603
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,165.375097650,51.703826687
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,138.542714256,44.176865089
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,169.208295277,49.790345316
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,143.744911037,46.217310349
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,132.519117984,45.043828748
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,131.423918662,43.003383488
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,103.770135777,38.996866692
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,131.697718493,42.517311494
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,163.732298666,56.629897308
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,165.922697311,48.183381885
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,145.661509850,45.043828748
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,84.330347808,36.776867379
1913_T1-Ho3-3_Racine_X200_09µm_square.jpg,79.128151028,50.762489304
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,5235.600359697,473.261887650
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,136.899915273,84.622924717
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,147.578108664,107.615507783
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,191.659881382,114.021577945
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,172.220093413,95.162475564
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,190.017082399,99.528100467
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,156.065903411,96.948993048
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,178.791289346,124.202020687
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,116.912527643,107.055062065
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,208.361671045,100.215510073
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,181.803087482,72.222482663
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,202.611874604,72.423820275
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,149.220907647,79.696854097
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,338.964190216,120.480238272
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,151.137506461,71.863374557
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,238.479652405,101.568545727
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,250.800644780,90.849440827
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,268.597633765,111.748988468
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,72.283155264,55.657753319
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,255.455241899,100.522028014
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,142.102112053,71.429892728
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,281.192425971,98.735510531
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,104.043935607,70.330784851
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,126.221721882,64.283822794
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,70.092756620,63.850340965
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,93.091942386,94.041584128
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,104.317735438,77.783372725
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,140.459313070,91.895958539
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,468.745309894,137.066751176
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,390.164758528,123.619791409
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,174.136692227,81.789889522
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,263.121637155,112.414614515
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,147.030509003,72.423820275
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,506.529686510,114.380686051
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,219.861263928,81.483371580
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,314.322205467,104.708098864
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,380.307964628,110.628097032
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,733.235946202,136.812823399
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,265.585835629,114.455059775
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,138.542714256,77.582035113
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,156.065903411,98.915064584
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,166.744096802,80.309889980
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,377.022366662,110.860241249
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,233.277455625,103.608990987
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,270.788032410,99.422920138
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,569.503647535,147.606302023
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,94.460941538,75.256855471
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,76.937752383,65.890786225
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,442.460526162,118.588540460
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,95.008541199,75.690337301
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,95.282341030,46.037756296
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,182.898286805,61.630341652
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,121.840924593,95.215065729
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,71.735555603,75.510783248
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,75.294953400,40.805167734
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,101.032137471,52.877308288
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,140.733112901,67.550339820
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,129.781119679,50.044273092
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,72.283155264,42.285167276
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,166.470296972,55.710343484
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,134.709516629,62.011233317
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,189.469482738,78.523372496
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,261.478838171,138.060678724
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,214.111467487,66.683376160
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,114.995928829,52.137308517
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,117.733927135,70.330784851
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,244.777048508,75.002927694
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,277.906828004,88.576851349
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,255.455241899,68.903375473
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,61.057362212,48.384719497
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,127.590721034,48.564273550
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,222.873062064,66.989894102
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,65.438159500,44.991238584
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,301.727413262,85.796406318
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,153.875504767,58.797306456
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,381.403163950,83.375069393
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,486.816098710,100.701582067
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,360.868176659,85.034622988
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,69.818956789,64.717304624
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,250.253045119,93.555512134
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,222.599262234,67.243821878
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,323.083800044,73.575518317
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,166.196497141,57.877752632
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,376.748566831,83.755961058
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,107.877133235,53.437754006
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,339.785589707,110.142025038
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,269.419033257,134.667197810
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,104.591535269,52.391236294
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,103.496335946,52.137308517
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,85.151747300,40.857757899
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,109.246132388,57.444270802
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,581.550840079,119.508094284
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,133.614317306,61.809895705
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,287.763621904,89.855513279
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,85.151747300,40.730794011
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,148.399508156,51.524272634
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,341.154588860,77.888553054
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,116.638727813,59.716860280
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,103.496335946,41.111685676
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,247.515046813,107.055062065
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,218.766064606,56.936415249
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,203.980873757,78.829890438
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,112.805530185,57.137752861
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,193.302680365,56.143825313
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,186.457684602,68.417303479
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,158.256302055,66.503822107
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,111.436531032,54.484271718
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,153.327905106,76.049445407
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,185.910084941,96.082029388
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,452.317320062,129.180681471
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,310.215208008,71.609446781
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,679.023579754,114.074168110
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,168.934495447,59.843824168
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,152.506505614,53.109452505
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,353.475581235,94.422475793
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,204.802273248,63.416859135
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,508.720085154,119.919792554
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,531.171671259,103.788545040
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,396.188354800,94.348102070
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,102.948736285,46.344274237
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,104.317735438,42.771239271
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,109.519932218,53.109452505
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,123.483723576,47.951237668
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,387.700560053,80.182926091
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,348.273384454,79.062034655
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,524.600475326,103.175509157
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,61.604961873,41.724721558
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,395.640755139,102.308545498
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,118.007726965,48.691237439
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,203.707073926,62.497305311
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,546.230661939,106.748544124
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,195.493079010,55.022933877
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,110.341331710,54.431681554
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,92.818142555,69.516411356
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,393.176556664,88.914175896
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,71.735555603,39.885613911
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,84.877947469,51.524272634
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,129.507319848,55.097307601
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,131.150118831,52.264272405
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,165.648897480,61.323823710
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,118.829126457,54.917753548
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,280.644826309,75.615963577
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,251.895844102,71.990338446
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,272.978431054,72.909892270
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,169.208295277,67.296412043
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,146.209109511,50.784272863
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,406.592748361,91.821584815
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,127.590721034,53.796862112
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,395.093155478,103.048545269
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,277.359228343,90.775067103
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,274.347430207,93.502921970
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,376.200967170,89.548995338
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,63.247760856,46.650792179
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,299.810814448,70.996410898
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,277.906828004,79.569890209
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,306.108210550,75.488999689
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,266.133435291,90.162031220
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,119.376726118,55.097307601
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,488.732697524,103.841135204
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,157.982502225,64.336412959
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,288.311221565,74.696409753
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,246.146047661,67.349002207
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,237.658252914,66.862930213
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,7761.403796483,811.492183808
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,188.100483585,80.182926091
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,270.788032410,85.235960600
1952_P2-Fe2-80_Tige_X200_09µm_square.jpg,246.967447152,74.389891812
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,138.268914426,50.784272863
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,128.138320695,46.523828290
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,112.531730354,40.424276069
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,193.302680365,54.282934106
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,69.271357128,32.411242477
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,132.519117984,46.164720184
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,284.751823768,67.782484037
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,231.908456472,57.982932961
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,131.150118831,47.749900055
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,81.318549672,34.937759731
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,191.112281721,70.615519233
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,238.479652405,58.902486785
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,230.539457320,56.989005413
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,208.635470876,57.295523355
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,84.604147639,44.176865089
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,70.366556450,40.603830122
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,242.860449694,75.488999689
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,236.015453931,59.515522668
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,63.521560687,49.177309433
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,75.021153570,34.504277901
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,73.652154417,32.284278588
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,68.449957636,36.417759273
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,201.790475112,55.456415707
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,95.282341030,35.857313555
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,207.814071384,53.236416394
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,258.740839866,61.249449986
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,128.959720187,45.656864631
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,294.882417498,91.642030762
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,106.781933913,39.684276298
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,205.076073079,55.456415707
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,287.489822073,64.336412959
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,196.862078162,60.763377992
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,178.517489516,61.630341652
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,305.560610889,69.061145967
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,164.553698158,69.853735902
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,245.598448000,61.555967928
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,434.794130907,89.041139784
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,519.398278545,133.112824544
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,252.443443763,62.042039922
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,335.130992588,71.355519004
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,400.842951919,82.635069622
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,68.723757467,37.643831038
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,538.290466853,122.012827979
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,75.294953400,57.676415020
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,184.814885618,53.542934335
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,152.506505614,77.201143448
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,345.809185979,85.774622759
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,231.634656642,59.462932503
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,61.057362212,34.683831954
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,65.711959331,37.210349208
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,252.717243594,61.735521981
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,79.949550519,49.663381427
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,65.711959331,37.897758815
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,78.032951706,33.151242248
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,94.187141708,37.770794927
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,113.079330015,40.170348292
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,68.176157806,31.058206823
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,159.625301208,71.894181163
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,60.783562381,30.497761105
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,235.467854269,59.642486556
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,122.936123915,55.149897766
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,74.747353739,32.971688195
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,82.961348655,44.737310807
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,62.700161195,30.497761105
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,101.305937302,40.170348292
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,217.944665114,101.314617950
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,133.340517476,44.049901200
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,100.210737980,37.030795156
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,138.542714256,45.223382801
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,164.279898327,49.102935709
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,101.032137471,38.563384862
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,104.043935607,44.229455253
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,102.948736285,38.204276756
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,106.781933913,40.730794011
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,67.080958484,30.804279046
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,93.091942386,38.204276756
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,65.711959331,31.723832870
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,114.174529338,40.783384175
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,128.138320695,44.176865089
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,67.902357975,32.590796529
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,63.247760856,40.117758128
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,157.161102733,46.830346232
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,103.496335946,39.684276298
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,74.473553908,36.417759273
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,93.913341877,37.337313097
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,61.331162042,33.943832183
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,115.817328321,42.031239500
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,111.984130693,40.170348292
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,88.711145097,36.238205220
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,63.795360517,29.884725222
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,425.484936668,78.987660931
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,119.376726118,44.378202701
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,291.596819531,84.115069164
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,160.172900869,65.509894560
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,130.602519170,43.870347147
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,248.884045966,60.942932045
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,74.473553908,32.231688424
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,194.671679518,54.536861883
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,97.472739674,48.997755380
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,236.289253761,59.283378450
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,80.497150180,50.911236752
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,182.076887313,55.762933648
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,439.722527857,84.802478770
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,69.818956789,31.977760647
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,75.294953400,34.324723848
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,76.937752383,53.923826000
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,68.997557298,32.844724306
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,132.792917815,53.131236065
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,66.259558992,31.237760876
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,190.838481890,61.630341652
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,309.941408178,197.269683450
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,363.879974795,74.135964035
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,120.745725271,43.563829206
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,331.571594791,73.142036487
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,199.600076468,65.382930671
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,238.479652405,59.769450444
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,145.661509850,47.749900055
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,134.983316459,45.477310578
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,298.168015464,80.108552367
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,133.888117137,48.616863715
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,320.893401400,69.389447468
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,94.187141708,40.551239958
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,271.061832240,64.515967012
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,64.890559839,57.317306914
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,119.924325779,54.895969989
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,189.743282568,80.235516256
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,95.282341030,38.510794698
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,251.622044272,61.809895705
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,224.515861048,57.549451131
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,96.925140013,79.802034426
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,82.687548825,53.109452505
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,61.057362212,38.637758586
1873_F1-Fe3-57_Racine_X200_09µm_square.jpg,146.209109511,51.449898910
1830_t1-Fe2-11_Tige_X200_12µm_square.jpg,141.828312223,54.029006329
1830_t1-Fe2-11_Tige_X200_12µm_square.jpg,78.854351197,36.343385549
1830_t1-Fe2-11_Tige_X200_12µm_square.jpg,121.567124762,44.535973195
1830_t1-Fe2-11_Tige_X200_12µm_square.jpg,203.980873757,55.688559924
1830_t1-Fe2-11_Tige_X200_12µm_square.jpg,95.829940691,44.916864860
1830_t1-Fe2-11_Tige_X200_12µm_square.jpg,122.114724423,46.396864402
1830_t1-Fe2-11_Tige_X200_12µm_square.jpg,107.055733743,40.656420287
